Transaction_id,Currency,Status,Submit Date,Country
TXN-3DDE4709-0B7,GBP,Completed,2024-11-27,Australia
TXN-787F2AFA-FB5,USD,Cancelled,2024-05-28,India
TXN-FE020965-D66,JPY,Cancelled,2023-08-07,Canada
TXN-EEF2BD3E-83D,LKR,Refunded,2024-05-02,Australia
TXN-C5506C71-37B,AED,Cancelled,2023-06-16,France
TXN-0334F39B-C98,AUD,Completed,2024-06-18,France
TXN-3670850D-CED,CNY,Failed,2023-04-11,Germany
TXN-1D341A51-E29,CHF,Completed,2024-07-21,Spain
TXN-9D0190AB-A37,GBP,Failed,2024-07-10,Germany
TXN-38ECE66B-DB8,AED,Cancelled,2024-06-20,Netherlands
TXN-5FE9BA39-380,EUR,Failed,2023-05-15,Canada
TXN-E5C22B21-7E7,INR,Failed,2023-05-12,Switzerland
TXN-27A23342-540,EUR,Processing,2023-09-15,Spain
TXN-AD1BE888-0ED,AED,Failed,2024-08-30,United States
TXN-E235D2CF-413,INR,Cancelled,2024-12-04,Australia
TXN-E648E046-A2E,INR,Refunded,2024-11-07,India
TXN-D9DD242A-45B,JPY,Processing,2024-09-21,Italy
TXN-4B60E93D-15C,AED,Pending,2023-12-21,Switzerland
TXN-5EA20BD2-0E1,AUD,Cancelled,2024-06-15,Sweden
TXN-2F970938-BB4,CHF,Processing,2024-02-06,Sweden
TXN-039323CA-3A1,EUR,Refunded,2024-04-22,Switzerland
TXN-EE181C3C-983,LKR,Cancelled,2024-09-02,Sweden
TXN-154726C3-628,CNY,Refunded,2024-08-05,Singapore
TXN-2A491064-F3A,INR,Completed,2023-11-22,China
TXN-85C16A4E-780,INR,Completed,2024-03-31,Singapore
TXN-074FE325-EA2,INR,Pending,2023-05-11,Italy
TXN-776BA881-A19,EUR,Completed,2024-12-27,Norway
TXN-3129BBB2-25E,GBP,Processing,2024-05-06,United Kingdom
TXN-D9ED795C-217,CAD,Refunded,2023-03-15,Australia
TXN-F3266D8B-531,EUR,Cancelled,2024-10-05,Japan
TXN-8E9BCCEF-848,INR,Failed,2023-06-29,South Africa
TXN-E97983F4-1EF,CNY,Cancelled,2024-11-25,Singapore
TXN-A51AF693-82E,AUD,Completed,2024-08-30,Canada
TXN-96817611-2DB,SGD,Processing,2023-11-24,China
TXN-C257BEA2-C77,GBP,Cancelled,2024-02-20,Singapore
TXN-A23572EB-3C1,CNY,Failed,2023-12-15,Sweden
TXN-ED04A695-308,GBP,Cancelled,2023-07-01,United States
TXN-6EF53CC8-C74,CNY,Refunded,2024-04-14,Japan
TXN-BE7E56AC-F3E,CNY,Completed,2024-09-10,United States
TXN-8AEA53D3-749,CNY,Completed,2024-12-26,Norway
TXN-CC3E9E7C-3AB,JPY,Completed,2024-07-20,Japan
TXN-BA9B5475-F94,SGD,Failed,2023-09-22,South Africa
TXN-2E40E953-DC6,GBP,Pending,2024-08-05,South Africa
TXN-5EAC4C56-CB3,JPY,Cancelled,2023-01-20,India
TXN-F76740D5-1BE,SGD,Pending,2024-10-11,Japan
TXN-1B0D5B7C-1CC,USD,Refunded,2023-03-28,China
TXN-216DADED-9F2,GBP,Refunded,2024-05-30,China
TXN-AD06688E-9E7,AUD,Refunded,2024-07-30,Norway
TXN-3F8F9697-D60,AUD,Refunded,2023-02-25,United Kingdom
TXN-43462F21-DEF,GBP,Refunded,2023-07-30,Australia
TXN-1D8898B5-E83,USD,Refunded,2024-05-26,Sweden
TXN-8A36C761-259,JPY,Refunded,2024-12-14,Canada
TXN-5018D62E-B07,GBP,Failed,2024-06-17,Sri Lanka
TXN-42D6FCDF-2B9,AED,Refunded,2024-11-27,Australia
TXN-344487B6-3E2,CNY,Completed,2023-12-10,Switzerland
TXN-DF206BD5-D28,AED,Completed,2023-08-31,Norway
TXN-1B0453D6-5BC,JPY,Refunded,2024-08-07,Spain
TXN-3DC5F3A5-3C8,CHF,Cancelled,2024-11-11,Australia
TXN-4DF9FDBA-EC4,GBP,Cancelled,2023-09-19,Sri Lanka
TXN-43C8C267-AE0,JPY,Refunded,2023-11-06,UAE
TXN-36B6EA99-6C2,EUR,Refunded,2023-08-28,UAE
TXN-7EB85E8F-D9E,CNY,Refunded,2023-03-15,Switzerland
TXN-A59EAC5F-026,CNY,Processing,2023-06-25,Switzerland
TXN-626E87AB-652,AED,Processing,2023-02-12,UAE
TXN-72B73F0F-698,SGD,Cancelled,2023-04-19,Germany
TXN-5BDBDE9A-742,SGD,Cancelled,2024-07-14,Netherlands
TXN-93D956C9-C8F,JPY,Cancelled,2023-09-15,United Kingdom
TXN-C7C9B329-FE3,AED,Completed,2023-01-10,Australia
TXN-42B29873-0B6,GBP,Processing,2023-03-30,China
TXN-57802441-6CD,CHF,Failed,2023-07-17,Sweden
TXN-2CA3FBFF-29F,SGD,Processing,2024-05-18,China
TXN-487305B7-7D2,CAD,Failed,2024-12-25,United States
TXN-AF3BB38A-9BB,JPY,Refunded,2023-03-17,UAE
TXN-7DAD4C98-03A,JPY,Cancelled,2023-06-14,United States
TXN-BCA08D4F-00C,GBP,Completed,2023-04-25,France
TXN-38860B9F-921,AUD,Pending,2023-06-17,Brazil
TXN-F8665241-A28,AUD,Failed,2024-12-28,United States
TXN-F031D758-E73,LKR,Failed,2024-10-20,Italy
TXN-4F532131-F4A,CHF,Failed,2024-12-31,Brazil
TXN-B2222A00-929,USD,Refunded,2023-02-21,China
TXN-0CFB69A1-8E7,LKR,Pending,2024-01-03,Sweden
TXN-EDA1A526-CF7,CNY,Failed,2023-10-03,United Kingdom
TXN-9CEBDE4E-9A5,INR,Processing,2023-02-04,Japan
TXN-98019BDC-43A,CAD,Completed,2023-12-28,India
TXN-97AEC873-A52,CHF,Pending,2024-02-23,Brazil
TXN-9929FB8F-963,LKR,Failed,2024-09-07,Spain
TXN-5639C169-851,AED,Refunded,2024-10-13,Switzerland
TXN-BD61BF5F-953,GBP,Cancelled,2023-07-05,Brazil
TXN-DEF2804D-53F,USD,Completed,2024-12-24,UAE
TXN-5CCA942F-8AE,CHF,Cancelled,2023-08-24,Sweden
TXN-9FBCBDB9-F53,SGD,Completed,2024-01-01,Brazil
TXN-BA80FFF3-7E1,LKR,Failed,2024-02-11,South Africa
TXN-6A5FAC8D-993,AUD,Completed,2023-05-31,Netherlands
TXN-3D4D24EE-974,CNY,Completed,2023-03-27,United States
TXN-11ACF840-929,USD,Pending,2023-09-01,Sweden
TXN-73CE07BD-045,EUR,Refunded,2024-03-10,China
TXN-46D1A2B5-155,USD,Pending,2024-02-23,Netherlands
TXN-0AC4CECD-6FC,EUR,Pending,2024-02-03,India
TXN-09B3F657-188,INR,Processing,2023-09-01,Netherlands
TXN-4D92F835-F39,SGD,Completed,2023-12-16,Sweden
TXN-E908DED1-37E,SGD,Cancelled,2024-10-03,China
TXN-3ED3BBC0-3D2,AUD,Pending,2024-02-13,United Kingdom
TXN-EFECF2CD-B08,EUR,Completed,2024-08-24,Sri Lanka
TXN-781BC8F2-2FE,GBP,Pending,2023-09-15,Italy
TXN-44248E4A-ED8,INR,Refunded,2023-04-20,Australia
TXN-27608C24-AF3,EUR,Completed,2023-09-30,Germany
TXN-BF9AA827-8B5,JPY,Failed,2024-05-03,China
TXN-88E67DAD-353,GBP,Refunded,2023-11-22,India
TXN-28D2A2E9-CB8,JPY,Cancelled,2024-02-18,Australia
TXN-993EA3D5-EDB,INR,Refunded,2023-09-04,Canada
TXN-2B4A6CD1-4EF,CHF,Completed,2023-02-21,Switzerland
TXN-40A3D875-D96,SGD,Pending,2024-08-10,Germany
TXN-9FEA299A-5F0,LKR,Completed,2024-07-01,Norway
TXN-D031DC89-985,INR,Processing,2023-06-14,South Africa
TXN-56C3DCC7-A08,SGD,Pending,2024-02-19,Norway
TXN-DC1DA3D2-018,AED,Failed,2023-12-01,Sri Lanka
TXN-6CBAC60C-736,SGD,Processing,2023-11-29,China
TXN-5A5B44A4-5C7,LKR,Pending,2023-04-17,UAE
TXN-3C438FBF-80B,USD,Pending,2023-04-05,Brazil
TXN-17AB337A-6E5,JPY,Refunded,2024-12-29,South Africa
TXN-5022DB37-9E1,INR,Failed,2024-11-06,Spain
TXN-6581618C-4F1,USD,Failed,2024-01-02,China
TXN-B0C4B017-056,SGD,Pending,2023-01-27,Netherlands
TXN-A38EF2EA-8D5,INR,Cancelled,2023-11-26,United States
TXN-63F9EF89-82C,CHF,Completed,2024-12-13,UAE
TXN-01246E50-68A,CNY,Refunded,2024-01-19,Switzerland
TXN-C5DD23A4-94E,CHF,Failed,2024-03-10,Norway
TXN-4182D202-E01,SGD,Processing,2024-09-12,Brazil
TXN-2F6B52A6-92E,GBP,Failed,2023-07-03,Germany
TXN-011746C2-480,CHF,Refunded,2023-11-25,Norway
TXN-96F85498-CF9,LKR,Completed,2024-08-20,Norway
TXN-F66A6788-FB3,INR,Failed,2023-01-02,United States
TXN-DFD383A2-77D,CNY,Refunded,2024-09-27,United States
TXN-509376FE-65E,INR,Pending,2024-03-27,Singapore
TXN-869E9341-45A,CAD,Processing,2023-08-18,Netherlands
TXN-43FD3DB5-149,GBP,Pending,2024-01-13,Singapore
TXN-65502CFA-615,LKR,Pending,2024-02-02,Brazil
TXN-6B7977BB-5FF,GBP,Processing,2024-10-02,Netherlands
TXN-D7417A5D-8D2,GBP,Refunded,2024-07-18,France
TXN-9DCD3EC8-6E5,INR,Completed,2024-01-29,Norway
TXN-6E838626-BAD,AED,Processing,2024-12-29,Canada
TXN-49F81DCC-58C,CHF,Pending,2024-12-08,Singapore
TXN-D5D43956-AF3,AED,Cancelled,2023-06-02,Switzerland
TXN-CD60A72E-798,AUD,Pending,2023-03-21,Sweden
TXN-99D27FBB-660,JPY,Completed,2023-02-23,United States
TXN-A3018F96-86B,AUD,Pending,2024-10-31,Brazil
TXN-78E98448-948,JPY,Completed,2023-04-22,Sweden
TXN-C562F570-46A,LKR,Refunded,2024-04-14,Japan
TXN-0E1F7AA9-D76,AED,Pending,2024-06-26,United States
TXN-089355D6-0CF,SGD,Completed,2024-09-29,Italy
TXN-86AF30A6-44E,LKR,Refunded,2024-12-13,South Africa
TXN-5228247F-CF4,AED,Pending,2023-08-01,Canada
TXN-A776314E-79F,AUD,Refunded,2023-11-08,Canada
TXN-E05AEB09-3AD,AED,Refunded,2024-06-07,Switzerland
TXN-89138978-BBD,JPY,Cancelled,2024-11-30,Spain
TXN-076A029F-2B1,AED,Completed,2023-01-10,Switzerland
TXN-E3FEBA17-5D7,EUR,Completed,2024-06-15,United States
TXN-33F8BA98-437,SGD,Refunded,2023-08-25,United States
TXN-0D6C601B-523,INR,Completed,2024-06-26,Italy
TXN-0B4D6C1C-C8D,SGD,Processing,2023-04-22,Japan
TXN-753BFB11-DC8,CNY,Cancelled,2023-10-12,China
TXN-B705E0ED-F6B,SGD,Pending,2023-11-04,UAE
TXN-AACCDBA6-923,GBP,Processing,2023-03-09,Italy
TXN-55064665-2DD,SGD,Refunded,2024-04-25,Sweden
TXN-D65755C6-8A1,SGD,Processing,2024-04-26,Japan
TXN-5E6CBFB1-F25,GBP,Processing,2024-12-22,Norway
TXN-F27302B2-EE8,AED,Pending,2024-04-07,Switzerland
TXN-F94CB0F6-277,CNY,Refunded,2023-09-25,France
TXN-57E5511F-42D,CAD,Cancelled,2023-06-29,Spain
TXN-8B4CBF79-B3B,EUR,Failed,2024-01-11,United Kingdom
TXN-302AE844-C3E,SGD,Processing,2024-09-02,United States
TXN-06A78A28-C5E,JPY,Pending,2024-05-11,Germany
TXN-4958D3D5-431,EUR,Cancelled,2023-05-15,Italy
TXN-38A68219-BE2,USD,Cancelled,2024-10-31,United States
TXN-43712BCC-D56,LKR,Cancelled,2024-09-04,China
TXN-BD8AB629-9D5,CHF,Processing,2023-08-23,Sweden
TXN-18FB8926-429,CHF,Failed,2024-02-26,Switzerland
TXN-F41455A7-ECB,INR,Processing,2023-06-13,Singapore
TXN-8EDF4361-159,LKR,Refunded,2024-02-26,Netherlands
TXN-4F73A499-D05,SGD,Refunded,2023-02-28,South Africa
TXN-44CFEA7E-8AA,GBP,Failed,2023-01-23,China
TXN-187FC7F6-F43,GBP,Refunded,2024-05-21,United Kingdom
TXN-A2255B5F-B09,JPY,Failed,2024-01-11,Sweden
TXN-2944353E-6DB,JPY,Cancelled,2023-12-22,Japan
TXN-FDC06E3D-D15,JPY,Failed,2024-06-04,Australia
TXN-5AC4F1F9-6D0,AED,Cancelled,2024-06-18,Spain
TXN-213D83B3-6B2,AED,Pending,2024-01-16,United Kingdom
TXN-55F2DBDA-296,CHF,Cancelled,2024-11-30,Canada
TXN-B73EA1E6-375,EUR,Processing,2023-02-28,France
TXN-38389A57-03C,CHF,Cancelled,2024-02-02,Singapore
TXN-11B8109A-6C5,CNY,Processing,2023-02-05,Singapore
TXN-884F5CA1-C69,EUR,Completed,2023-07-15,Netherlands
TXN-356412FE-B51,CAD,Failed,2024-10-19,South Africa
TXN-6B3897EC-825,EUR,Refunded,2023-09-09,France
TXN-E35AB162-4CA,EUR,Completed,2023-08-29,Canada
TXN-D21E0981-A2B,AED,Pending,2024-10-03,India
TXN-765E4CDC-D3C,CNY,Processing,2023-07-31,Netherlands
TXN-9B44D648-BA9,GBP,Cancelled,2023-01-28,Norway
TXN-B9459690-1F3,INR,Failed,2024-01-29,Spain
TXN-D2AA3231-203,SGD,Cancelled,2024-04-04,Spain
TXN-58024A02-297,CAD,Refunded,2024-02-07,Netherlands
TXN-38C7DDFF-88E,AUD,Refunded,2024-05-13,Japan
TXN-1BE07981-4E1,JPY,Failed,2024-04-22,Norway
TXN-7F6368DF-68B,AUD,Completed,2023-07-28,Sri Lanka
TXN-86EEAAAC-178,AUD,Refunded,2024-05-26,Sri Lanka
TXN-DC0EAA58-96E,CNY,Processing,2024-11-26,Australia
TXN-224E095A-3EF,SGD,Refunded,2023-07-01,United Kingdom
TXN-D0A26F41-E22,JPY,Processing,2023-06-18,South Africa
TXN-CF397A26-945,AUD,Failed,2023-10-09,France
TXN-3F3996C5-200,CNY,Failed,2024-06-09,Sri Lanka
TXN-58DF1FAF-1BA,GBP,Completed,2024-08-23,Netherlands
TXN-16D4D0DB-A64,CHF,Cancelled,2024-11-11,Brazil
TXN-D0B14010-665,JPY,Pending,2023-12-16,Netherlands
TXN-CC0E8F51-C42,JPY,Pending,2024-07-10,Switzerland
TXN-172749B3-F58,JPY,Completed,2024-08-21,France
TXN-322D9C71-41E,LKR,Failed,2024-08-05,Italy
TXN-19ACBC35-FFB,LKR,Refunded,2023-11-27,United Kingdom
TXN-0C70B4FE-23E,AED,Completed,2023-06-13,Sri Lanka
TXN-A2F25CEA-F22,AUD,Pending,2023-06-24,Switzerland
TXN-632AC710-9F1,USD,Cancelled,2023-05-22,Switzerland
TXN-99418E60-9D0,CHF,Pending,2024-01-26,Sweden
TXN-B4166E69-DC7,CAD,Failed,2023-12-22,Spain
TXN-B7B04D57-B6D,CNY,Completed,2023-11-29,United Kingdom
TXN-61448995-106,LKR,Completed,2023-12-30,China
TXN-A3A80D1D-342,AUD,Refunded,2023-11-25,China
TXN-5605B2C5-0DD,CAD,Completed,2023-02-02,Australia
TXN-A0372C0A-698,EUR,Completed,2023-02-15,India
TXN-5ED878AA-F1B,INR,Cancelled,2024-02-17,Switzerland
TXN-9035ACD6-E72,INR,Pending,2023-11-02,China
TXN-962C0B01-C24,GBP,Processing,2024-06-09,Australia
TXN-4AE716E2-B1F,GBP,Failed,2024-02-05,Italy
TXN-814EA0B8-EFA,LKR,Refunded,2023-03-12,France
TXN-41F584E3-E85,CHF,Processing,2023-11-14,Norway
TXN-B1127285-C06,AUD,Failed,2023-12-19,Spain
TXN-4A840603-3B8,AUD,Failed,2024-06-02,Netherlands
TXN-32B42BEF-4ED,AED,Processing,2024-08-04,France
TXN-F61498B2-BEF,LKR,Pending,2023-08-27,France
TXN-B640859C-948,AUD,Cancelled,2023-04-21,France
TXN-8A81AFA6-B8E,SGD,Processing,2023-11-12,Australia
TXN-C7943BF3-96F,INR,Failed,2023-05-27,Canada
TXN-54349E9C-D4E,CNY,Completed,2024-02-13,China
TXN-B2C4507E-762,JPY,Failed,2024-08-04,Brazil
TXN-62695C6A-FCE,CAD,Cancelled,2024-08-06,China
TXN-C3F67E01-A7F,CAD,Pending,2024-12-23,France
TXN-FCED9E65-A4F,AUD,Processing,2023-11-28,Spain
TXN-43E84624-783,AUD,Cancelled,2023-02-22,United States
TXN-E5267E4E-BBF,AED,Refunded,2024-12-06,UAE
TXN-430BEDD6-A43,CHF,Refunded,2024-06-27,UAE
TXN-877273DB-848,SGD,Pending,2023-06-27,UAE
TXN-2EB6B2A0-D72,INR,Refunded,2024-02-06,Canada
TXN-BC57F9B2-F09,EUR,Processing,2023-08-07,Singapore
TXN-85E44F31-B07,LKR,Completed,2024-08-30,South Africa
TXN-3CC5A48F-ABA,LKR,Processing,2023-07-04,Brazil
TXN-9D7AA0D1-379,LKR,Processing,2024-04-11,UAE
TXN-A7A2D448-039,CNY,Failed,2024-04-18,Singapore
TXN-D2514DEB-7E1,CNY,Completed,2023-06-17,Brazil
TXN-05AA9B5D-9FA,EUR,Pending,2024-01-15,Netherlands
TXN-04AA2588-515,SGD,Failed,2024-10-02,Norway
TXN-B41087AD-88E,LKR,Processing,2024-08-29,Singapore
TXN-452818B5-B51,EUR,Pending,2023-10-25,South Africa
TXN-FAF03B3C-183,CAD,Pending,2024-07-17,Sweden
TXN-90BBE4AC-8BD,LKR,Failed,2024-12-10,Netherlands
TXN-8C91FC23-6D5,CNY,Cancelled,2023-05-30,China
TXN-25E05095-A86,INR,Failed,2024-03-08,Brazil
TXN-BC4EC2E2-002,EUR,Refunded,2024-12-22,Japan
TXN-434A5C0D-720,USD,Cancelled,2023-03-21,Switzerland
TXN-21E0DFCF-8FC,AED,Failed,2024-02-05,Brazil
TXN-CF4A743F-F5F,INR,Processing,2024-01-02,Germany
TXN-9F10077C-C41,AUD,Cancelled,2024-04-02,South Africa
TXN-D18E2644-953,USD,Processing,2024-01-16,Brazil
TXN-8EFEE4E6-254,AED,Completed,2024-07-22,Sweden
TXN-5F722B64-F00,LKR,Completed,2023-12-09,United States
TXN-AFC83835-393,AUD,Refunded,2023-04-27,Netherlands
TXN-92C00508-461,LKR,Cancelled,2023-11-11,Brazil
TXN-47AAE086-055,USD,Completed,2024-10-22,Netherlands
TXN-CAB1CFAC-60A,GBP,Cancelled,2024-01-11,China
TXN-EDC0A0C0-C30,CAD,Processing,2023-06-14,Canada
TXN-735DA2FE-AA2,USD,Refunded,2023-08-06,France
TXN-5073C9DF-548,LKR,Cancelled,2024-06-12,Singapore
TXN-FE68C41D-826,GBP,Completed,2023-03-20,Spain
TXN-EFD2145F-2B6,USD,Refunded,2023-11-15,UAE
TXN-E2A15399-84B,SGD,Processing,2023-04-20,Spain
TXN-86991916-0BF,AUD,Failed,2023-03-24,UAE
TXN-3E9C0E27-2BC,USD,Refunded,2023-02-07,Brazil
TXN-36631007-257,CHF,Processing,2024-02-17,Australia
TXN-EBBCB0E7-1BB,GBP,Refunded,2024-01-05,China
TXN-23F67E57-241,AUD,Pending,2024-01-23,Canada
TXN-C778E4E7-9F0,INR,Pending,2023-08-15,Brazil
TXN-145CBB90-F1D,EUR,Processing,2024-08-14,Brazil
TXN-012CD57E-C3F,INR,Refunded,2023-04-17,India
TXN-40586BD0-F07,INR,Completed,2024-09-28,Brazil
TXN-3F2EA13E-981,SGD,Completed,2023-12-26,Japan
TXN-9BEAE255-1C8,LKR,Processing,2024-01-26,Singapore
TXN-C46ECF90-55E,GBP,Refunded,2023-09-08,India
TXN-8F08D1A9-D57,INR,Failed,2023-04-16,South Africa
TXN-3A42D26C-DB5,JPY,Failed,2023-10-05,France
TXN-FD0F1543-9A3,JPY,Pending,2023-09-13,Spain
TXN-B2DD99DD-2F0,GBP,Processing,2024-12-02,Sri Lanka
TXN-1052760A-16C,SGD,Completed,2024-04-04,Netherlands
TXN-73EA4E75-8C1,CAD,Pending,2023-08-23,UAE
TXN-0D9FC749-2AD,CAD,Completed,2024-07-27,United Kingdom
TXN-2269F31F-E72,LKR,Failed,2024-12-08,Norway
TXN-F0D6609D-6D3,USD,Cancelled,2024-05-01,Norway
TXN-BBE0EDF1-C14,CAD,Processing,2024-12-05,Brazil
TXN-4E498794-59E,CNY,Failed,2024-12-04,Germany
TXN-06F50C82-30C,INR,Processing,2023-02-26,Netherlands
TXN-714B9912-04E,EUR,Pending,2023-06-13,Singapore
TXN-AD33A1C6-F4D,LKR,Completed,2023-04-08,Sri Lanka
TXN-8A202B62-8CE,SGD,Completed,2023-02-11,Sri Lanka
TXN-741D99A8-7BA,INR,Processing,2024-02-04,Germany
TXN-81A0B188-854,INR,Processing,2023-06-07,Japan
TXN-ED222CC8-1FD,AUD,Processing,2023-05-20,Spain
TXN-CC20005D-58F,JPY,Failed,2023-07-10,Australia
TXN-23E52D3A-D4E,SGD,Processing,2024-10-17,UAE
TXN-88772049-8F2,AUD,Completed,2024-01-30,Italy
TXN-4B098039-75F,AUD,Completed,2023-01-31,Brazil
TXN-2DAA6306-7AD,LKR,Refunded,2023-02-19,Canada
TXN-F8DF5A52-7AA,USD,Completed,2023-01-12,Singapore
TXN-90296D89-5DF,GBP,Failed,2023-03-16,Germany
TXN-731DC18F-9D8,AUD,Cancelled,2023-04-11,Sweden
TXN-C1EA0CA3-084,AED,Refunded,2024-10-03,India
TXN-82DD068D-2BF,USD,Pending,2024-09-20,Netherlands
TXN-25C8F92D-526,INR,Completed,2023-11-16,Sweden
TXN-5CB87DA8-5F8,CHF,Processing,2023-02-05,United States
TXN-C8534AB9-53F,EUR,Refunded,2023-03-17,Netherlands
TXN-E97086C5-720,GBP,Pending,2024-01-25,France
TXN-ED916F32-59F,JPY,Refunded,2023-11-21,Brazil
TXN-8C2D37AB-A3F,CNY,Pending,2023-11-26,Switzerland
TXN-0225FF2A-EFA,GBP,Completed,2023-10-23,Italy
TXN-FDE3A138-AFB,EUR,Cancelled,2023-05-07,UAE
TXN-A2BC9614-52D,CHF,Completed,2024-12-27,United States
TXN-ADB9E068-DD4,EUR,Pending,2023-09-19,Spain
TXN-50A8D6CB-711,CHF,Refunded,2024-02-08,South Africa
TXN-661DE13B-C80,CAD,Failed,2024-06-10,Brazil
TXN-26F5B733-39B,JPY,Refunded,2023-09-30,Italy
TXN-04368621-E9F,EUR,Failed,2024-07-05,India
TXN-B9CC73FE-405,AED,Completed,2023-08-07,Switzerland
TXN-0C7A8067-82D,EUR,Failed,2023-08-07,United States
TXN-BF68975D-C05,INR,Failed,2024-12-18,Germany
TXN-11400559-25B,AED,Completed,2024-02-07,Singapore
TXN-96010913-7F7,AUD,Processing,2023-03-11,Norway
TXN-2D603B4A-1A7,CAD,Completed,2023-07-30,Australia
TXN-730443F0-7F4,AUD,Pending,2024-07-06,Sri Lanka
TXN-0404FA12-8F3,CNY,Completed,2023-02-15,Norway
TXN-44407A22-C90,SGD,Failed,2023-12-03,Sweden
TXN-85F0E7B8-4AE,CNY,Refunded,2024-08-09,UAE
TXN-5CF316AD-0E9,AUD,Completed,2023-06-06,India
TXN-EFDF1F1B-CD8,JPY,Refunded,2023-10-05,Spain
TXN-DB04CC65-25C,EUR,Cancelled,2024-05-14,United States
TXN-45894D74-AC6,CHF,Completed,2023-04-04,Spain
TXN-9BE75EF6-69C,USD,Completed,2023-04-17,France
TXN-0DB91DDB-1B9,EUR,Pending,2024-11-02,United States
TXN-D01F13F2-8BC,AUD,Failed,2024-06-01,Singapore
TXN-E38D05A0-294,CNY,Failed,2023-01-10,UAE
TXN-379CF877-5FD,JPY,Refunded,2023-12-03,Canada
TXN-212C88D4-485,LKR,Refunded,2024-02-15,Canada
TXN-FB6BAEE3-903,AED,Completed,2024-06-21,United Kingdom
TXN-2D986D68-4EF,CAD,Failed,2023-12-11,Australia
TXN-37C96602-CE6,JPY,Completed,2023-11-14,Norway
TXN-F1E4931E-4C0,CHF,Cancelled,2023-05-23,India
TXN-A1E7B643-C82,AED,Pending,2023-03-17,France
TXN-1AC0A015-DF5,USD,Completed,2023-01-06,Brazil
TXN-E3BCDE29-CEC,CNY,Processing,2023-11-02,UAE
TXN-4B6F3994-C1D,CAD,Completed,2024-11-29,UAE
TXN-2220D1C2-C7A,AUD,Cancelled,2023-03-31,UAE
TXN-E1202935-F6C,EUR,Refunded,2023-08-01,Netherlands
TXN-58E4EAA5-7FA,SGD,Completed,2023-10-14,Brazil
TXN-E6EBD3F5-366,USD,Processing,2024-02-21,Sweden
TXN-5C9B233A-FB3,INR,Refunded,2024-02-03,Spain
TXN-86C0A417-343,SGD,Cancelled,2023-11-22,Sri Lanka
TXN-D127D286-7F3,AUD,Pending,2024-01-11,Australia
TXN-171499C3-D46,GBP,Cancelled,2023-04-09,United Kingdom
TXN-63D1D214-356,CAD,Pending,2024-09-08,Sweden
TXN-588627F7-BD9,USD,Cancelled,2023-02-09,Germany
TXN-D68094DA-F95,CAD,Pending,2023-01-27,Norway
TXN-04D3535F-9FC,GBP,Pending,2024-06-19,Sri Lanka
TXN-49F448C5-2EF,GBP,Completed,2024-03-15,Norway
TXN-E09ABB10-AE4,GBP,Processing,2024-05-28,United States
TXN-2D26BA7F-71F,JPY,Processing,2023-06-26,Australia
TXN-4FCC0714-A39,AED,Failed,2024-12-10,United States
TXN-3F0DA5A9-E0B,GBP,Pending,2024-11-01,Brazil
TXN-B5019389-EC4,GBP,Cancelled,2024-09-16,Brazil
TXN-7BBE1D55-CAC,EUR,Processing,2023-07-30,Netherlands
TXN-0B3F48EA-22B,GBP,Completed,2024-07-13,United States
TXN-DEF34259-FF5,AED,Pending,2024-03-26,China
TXN-8C4E220A-2B0,INR,Processing,2024-01-12,Sri Lanka
TXN-7EA59208-2C5,USD,Failed,2023-05-22,Sri Lanka
TXN-F6A3BB5C-C32,AUD,Completed,2024-02-07,China
TXN-68874540-D89,SGD,Pending,2024-06-13,Japan
TXN-A5F4B98A-C91,CAD,Completed,2023-08-07,United States
TXN-128C6E92-D63,JPY,Pending,2023-06-09,United States
TXN-6CC6942A-A45,AED,Pending,2023-11-01,Australia
TXN-3F61D972-B6E,INR,Pending,2023-10-12,Spain
TXN-DE7160B4-4EC,EUR,Cancelled,2024-01-21,South Africa
TXN-35B32519-E80,AUD,Processing,2024-11-22,Italy
TXN-6F899465-3B7,AED,Pending,2023-10-25,Spain
TXN-2996D921-FDA,CNY,Failed,2023-08-01,Norway
TXN-94C7FA14-783,GBP,Processing,2023-06-10,Netherlands
TXN-D36F3493-B2F,GBP,Cancelled,2024-01-13,Norway
TXN-80B78B7C-E97,GBP,Completed,2023-02-09,South Africa
TXN-336A2816-78C,AED,Completed,2023-02-21,United States
TXN-E9957430-FEF,USD,Failed,2024-04-19,Italy
TXN-3CABD728-5BC,LKR,Refunded,2024-09-05,Japan
TXN-2A913CFC-FBF,EUR,Refunded,2024-07-07,India
TXN-11B6DAC6-3DD,CAD,Cancelled,2024-11-27,Switzerland
TXN-CBED3C64-FAE,USD,Processing,2023-01-04,Germany
TXN-9FE1A023-65F,GBP,Pending,2023-04-01,Canada
TXN-44FD8B7B-248,GBP,Pending,2024-05-10,United Kingdom
TXN-7346E632-17C,INR,Cancelled,2024-08-03,Sri Lanka
TXN-6B13CFBE-120,LKR,Failed,2023-11-18,Brazil
TXN-CA692322-40B,INR,Processing,2024-10-14,Germany
TXN-E912A075-D54,CHF,Completed,2024-01-09,Norway
TXN-D743C53E-0A9,AUD,Refunded,2023-02-25,India
TXN-19F77881-493,CHF,Processing,2024-12-30,Germany
TXN-57E81516-12F,EUR,Processing,2023-05-28,Australia
TXN-5FD2D773-FCB,USD,Cancelled,2023-01-26,France
TXN-47AAE3DF-9F5,JPY,Failed,2023-08-25,United Kingdom
